Category,Type,Value
Ham,URL,https://www.example.com/page395
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=180
Spam,URL,http://verify-account.support/confirm-details?id=1
Ham,URL,https://www.example.com/page1922
Ham,Email,user1056@example.com
Ham,URL,https://www.example.com/page2043
Spam,URL,http://legal-funds.info/inheritance-claim?id=210
Ham,Email,user2073@example.com
Spam,Email,paypal.security.center.170@account-limited.net
Ham,Email,user573@example.com
Spam,URL,http://system-scan.info/virus-detected?id=25
Spam,Email,dating.match.for.you.245@find-love.club
Spam,Email,free.money.offer.163@limited-time.biz
Ham,URL,https://www.example.com/page1432
Ham,Email,user93@example.com
Spam,Email,confirm.your.details.87@verify-account.support
Ham,Email,user2440@example.com
Spam,Email,invoice.payment.due.91@secure-billing.co
Ham,Email,user358@example.com
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=212
Ham,Email,user2088@example.com
Ham,Email,user490@example.com
Spam,Email,youve.won.a.gift.97@claim-reward.club
Spam,Email,inheritance.claim.200@legal-funds.info
Spam,Email,paypal.security.center.110@account-limited.net
Ham,Email,user2372@example.com
Ham,URL,https://www.example.com/page1214
Spam,URL,http://system-scan.info/virus-detected?id=30
Spam,Email,amazon.order.issue.85@order-processing.online
Ham,URL,https://www.example.com/page290
Spam,Email,bitcoin.investment.offer.91@crypto-wealth.biz
Ham,Email,user1219@example.com
Spam,URL,http://online-banking.support/bank-of-america-alert?id=132
Spam,Email,your.package.on.hold.207@delivery-info.online
Ham,URL,https://www.example.com/page1105
Spam,Email,your.package.on.hold.104@delivery-info.online
Ham,Email,user574@example.com
Spam,Email,lottery.winner.notification.266@lucky-draw.org
Ham,URL,https://www.example.com/page2355
Spam,Email,invoice.payment.due.35@secure-billing.co
Spam,URL,http://fast-cash.co/loan-approval-notice?id=6
Ham,URL,https://www.example.com/page1026
Ham,URL,https://www.example.com/page2156
Spam,Email,urgent.notice.123.203@suspiciousdomain.com
Spam,Email,important.update.100@service-notification.org
Ham,URL,https://www.example.com/page1340
Spam,Email,important.update.265@service-notification.org
Ham,Email,user196@example.com
Spam,URL,http://limited-time.biz/free-money-offer?id=42
Ham,URL,https://www.example.com/page1058
Spam,Email,amazon.order.issue.249@order-processing.online
Spam,Email,bank.of.america.alert.128@online-banking.support
Ham,URL,https://www.example.com/page2531
Ham,URL,https://www.example.com/page1062
Ham,Email,user929@example.com
Ham,URL,https://www.example.com/page1431
Ham,Email,user630@example.com
Ham,Email,user2278@example.com
Ham,Email,user2488@example.com
Spam,URL,http://account-limited.net/paypal-security-center?id=253
Ham,URL,https://www.example.com/page1617
Spam,Email,youve.won.a.gift.235@claim-reward.club
Spam,Email,unauthorized.access.23@security-team.net
Ham,URL,https://www.example.com/page981
Spam,URL,http://online-banking.support/bank-of-america-alert?id=239
Spam,URL,http://suspiciousdomain.com/urgent-notice?id=180
Ham,Email,user613@example.com
Spam,URL,http://delivery-info.online/package-on-hold?id=37
Spam,Email,account.security.alert.155@login-verify.info
Ham,Email,user2127@example.com
Ham,URL,https://www.example.com/page362
Ham,URL,https://www.example.com/page1946
Ham,Email,user2140@example.com
Ham,URL,https://www.example.com/page2743
Spam,URL,http://legal-funds.info/inheritance-claim?id=62
Spam,Email,loan.approval.notice.18@fast-cash.co
Ham,Email,user1796@example.com
Ham,Email,user1483@example.com
Spam,URL,http://order-processing.online/amazon-order-issue?id=248
Spam,URL,http://find-love.club/dating-match?id=173
Ham,Email,user1944@example.com
Spam,Email,your.package.on.hold.92@delivery-info.online
Spam,URL,http://legal-funds.info/inheritance-claim?id=52
Spam,URL,http://delivery-info.online/package-on-hold?id=135
Ham,URL,https://www.example.com/page2332
Ham,URL,https://www.example.com/page2260
Spam,Email,amazon.order.issue.68@order-processing.online
Ham,Email,user300@example.com
Ham,Email,user249@example.com
Spam,Email,amazon.order.issue.148@order-processing.online
Ham,URL,https://www.example.com/page2382
Ham,URL,https://www.example.com/page1320
Spam,URL,http://get-your-cash.net/prize-winner?id=13
Ham,URL,https://www.example.com/page1154
Spam,Email,job.offer.urgent.96@career-opportunities.net
Ham,Email,user586@example.com
Ham,URL,https://www.example.com/page2688
Spam,Email,prize.winner.now.197@get-your-cash.net
Spam,URL,http://online-banking.support/bank-of-america-alert?id=151
Ham,Email,user1008@example.com
Spam,URL,http://security-team.net/unauthorized-access?id=113
Ham,URL,https://www.example.com/page1145
Spam,Email,invoice.payment.due.237@secure-billing.co
Ham,URL,https://www.example.com/page639
Ham,Email,user2432@example.com
Ham,Email,user2321@example.com
Spam,Email,virus.detected.40@system-scan.info
Ham,URL,https://www.example.com/page2563
Spam,URL,http://service-notification.org/important-update?id=34
Spam,URL,http://get-your-cash.net/prize-winner?id=160
Spam,Email,paypal.security.center.35@account-limited.net
Ham,URL,https://www.example.com/page240
Ham,Email,user2344@example.com
Spam,URL,http://order-processing.online/amazon-order-issue?id=51
Spam,Email,youve.won.a.gift.155@claim-reward.club
Ham,Email,user763@example.com
Ham,Email,user2355@example.com
Ham,Email,user324@example.com
Spam,URL,http://security-team.net/unauthorized-access?id=122
Spam,URL,http://fast-cash.co/loan-approval-notice?id=136
Spam,Email,confirm.your.details.155@verify-account.support
Ham,URL,https://www.example.com/page1034
Ham,URL,https://www.example.com/page528
Spam,Email,virus.detected.0@system-scan.info
Spam,Email,youve.won.a.gift.154@claim-reward.club
Spam,Email,invoice.payment.due.184@secure-billing.co
Spam,Email,bank.of.america.alert.213@online-banking.support
Spam,URL,http://fast-cash.co/loan-approval-notice?id=91
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=106
Ham,Email,user1010@example.com
Ham,URL,https://www.example.com/page1511
Spam,Email,unauthorized.access.128@security-team.net
Ham,URL,https://www.example.com/page2117
Ham,Email,user344@example.com
Spam,Email,lottery.winner.notification.165@lucky-draw.org
Spam,Email,urgent.notice.123.256@suspiciousdomain.com
Ham,URL,https://www.example.com/page509
Spam,URL,http://order-processing.online/amazon-order-issue?id=195
Ham,Email,user1468@example.com
Ham,URL,https://www.example.com/page13
Ham,Email,user2237@example.com
Ham,Email,user1469@example.com
Ham,URL,https://www.example.com/page2462
Ham,URL,https://www.example.com/page2540
Spam,Email,amazon.order.issue.60@order-processing.online
Ham,Email,user1913@example.com
Spam,URL,http://online-banking.support/bank-of-america-alert?id=130
Spam,Email,free.money.offer.221@limited-time.biz
Spam,URL,http://find-love.club/dating-match?id=230
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=170
Ham,Email,user81@example.com
Ham,URL,https://www.example.com/page629
Spam,Email,free.money.offer.79@limited-time.biz
Ham,Email,user200@example.com
Ham,Email,user1023@example.com
Ham,URL,https://www.example.com/page1535
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=270
Ham,URL,https://www.example.com/page2616
Spam,URL,http://secure-billing.co/invoice-payment-due?id=46
Spam,URL,http://legal-funds.info/inheritance-claim?id=118
Ham,Email,user651@example.com
Ham,Email,user139@example.com
Spam,URL,http://claim-reward.club/you-won-a-gift?id=79
Ham,URL,https://www.example.com/page2739
Ham,URL,https://www.example.com/page2016
Ham,URL,https://www.example.com/page1724
Spam,Email,urgent.notice.123.138@suspiciousdomain.com
Ham,Email,user703@example.com
Spam,URL,http://suspiciousdomain.com/urgent-notice?id=182
Ham,Email,user833@example.com
Ham,URL,https://www.example.com/page2240
Ham,Email,user1550@example.com
Spam,URL,http://security-team.net/unauthorized-access?id=156
Ham,Email,user1534@example.com
Ham,Email,user2670@example.com
Ham,Email,user744@example.com
Spam,Email,job.offer.urgent.199@career-opportunities.net
Spam,URL,http://fast-cash.co/loan-approval-notice?id=217
Ham,URL,https://www.example.com/page2573
Spam,Email,loan.approval.notice.67@fast-cash.co
Ham,URL,https://www.example.com/page1588
Ham,URL,https://www.example.com/page1580
Spam,Email,bitcoin.investment.offer.13@crypto-wealth.biz
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=253
Ham,Email,user1820@example.com
Ham,URL,https://www.example.com/page1684
Spam,Email,lottery.winner.notification.59@lucky-draw.org
Spam,URL,http://get-your-cash.net/prize-winner?id=34
Spam,URL,http://claim-reward.club/you-won-a-gift?id=261
Spam,Email,paypal.security.center.76@account-limited.net
Ham,Email,user372@example.com
Ham,Email,user1172@example.com
Spam,Email,job.offer.urgent.169@career-opportunities.net
Spam,URL,http://verify-account.support/confirm-details?id=117
Spam,URL,http://get-your-cash.net/prize-winner?id=109
Ham,Email,user143@example.com
Spam,URL,http://system-scan.info/virus-detected?id=38
Ham,URL,https://www.example.com/page413
Spam,Email,amazon.order.issue.116@order-processing.online
Spam,Email,loan.approval.notice.220@fast-cash.co
Ham,URL,https://www.example.com/page2218
Ham,URL,https://www.example.com/page357
Ham,URL,https://www.example.com/page2280
Spam,URL,http://legal-funds.info/inheritance-claim?id=253
Ham,Email,user1737@example.com
Ham,URL,https://www.example.com/page1031
Ham,Email,user898@example.com
Spam,Email,your.package.on.hold.8@delivery-info.online
Spam,URL,http://claim-reward.club/you-won-a-gift?id=223
Ham,URL,https://www.example.com/page744
Spam,Email,youve.won.a.gift.238@claim-reward.club
Ham,URL,https://www.example.com/page1755
Ham,Email,user340@example.com
Spam,URL,http://fast-cash.co/loan-approval-notice?id=95
Spam,Email,dating.match.for.you.122@find-love.club
Spam,URL,http://online-banking.support/bank-of-america-alert?id=44
Ham,URL,https://www.example.com/page1264
Spam,Email,lottery.winner.notification.82@lucky-draw.org
Spam,URL,http://service-notification.org/important-update?id=121
Ham,URL,https://www.example.com/page685
Spam,Email,paypal.security.center.214@account-limited.net
Spam,Email,prize.winner.now.153@get-your-cash.net
Ham,URL,https://www.example.com/page1212
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=149
Ham,Email,user2032@example.com
Spam,Email,unauthorized.access.78@security-team.net
Spam,URL,http://order-processing.online/amazon-order-issue?id=41
Ham,URL,https://www.example.com/page661
Spam,URL,http://secure-billing.co/invoice-payment-due?id=152
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=11
Ham,Email,user2735@example.com
Spam,Email,bitcoin.investment.offer.128@crypto-wealth.biz
Spam,Email,invoice.payment.due.155@secure-billing.co
Ham,Email,user2460@example.com
Ham,Email,user894@example.com
Spam,URL,http://suspiciousdomain.com/urgent-notice?id=107
Spam,Email,confirm.your.details.260@verify-account.support
Spam,URL,http://service-notification.org/important-update?id=167
Ham,URL,https://www.example.com/page1166
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=72
Ham,URL,https://www.example.com/page671
Spam,URL,http://get-your-cash.net/prize-winner?id=116
Spam,URL,http://service-notification.org/important-update?id=122
Spam,Email,important.update.112@service-notification.org
Ham,URL,https://www.example.com/page2299
Ham,Email,user309@example.com
Ham,Email,user2071@example.com
Ham,URL,https://www.example.com/page2485
Ham,Email,user437@example.com
Ham,Email,user2142@example.com
Spam,Email,loan.approval.notice.26@fast-cash.co
Ham,URL,https://www.example.com/page431
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=20
Spam,URL,http://account-limited.net/paypal-security-center?id=96
Spam,Email,job.offer.urgent.43@career-opportunities.net
Spam,Email,free.money.offer.204@limited-time.biz
Ham,URL,https://www.example.com/page199
Spam,Email,dating.match.for.you.172@find-love.club
Spam,Email,loan.approval.notice.76@fast-cash.co
Spam,URL,http://secure-billing.co/invoice-payment-due?id=120
Ham,URL,https://www.example.com/page2160
Spam,URL,http://find-love.club/dating-match?id=220
Spam,Email,free.money.offer.61@limited-time.biz
Ham,URL,https://www.example.com/page868
Ham,Email,user2403@example.com
Ham,Email,user295@example.com
Spam,Email,account.security.alert.16@login-verify.info
Spam,URL,http://order-processing.online/amazon-order-issue?id=264
Spam,URL,http://claim-reward.club/you-won-a-gift?id=231
Spam,Email,prize.winner.now.137@get-your-cash.net
Ham,Email,user1158@example.com
Ham,URL,https://www.example.com/page2085
Ham,URL,https://www.example.com/page2674
Spam,Email,urgent.notice.123.127@suspiciousdomain.com
Ham,Email,user1024@example.com
Ham,Email,user2105@example.com
Spam,URL,http://get-your-cash.net/prize-winner?id=199
Ham,Email,user1067@example.com
Ham,URL,https://www.example.com/page1783
Spam,Email,inheritance.claim.195@legal-funds.info
Ham,URL,https://www.example.com/page1568
Ham,Email,user2302@example.com
Spam,URL,http://limited-time.biz/free-money-offer?id=135
Ham,Email,user2434@example.com
Spam,Email,dating.match.for.you.236@find-love.club
Ham,URL,https://www.example.com/page1020
Ham,Email,user614@example.com
Spam,Email,inheritance.claim.78@legal-funds.info
Ham,Email,user1555@example.com
Spam,Email,bitcoin.investment.offer.263@crypto-wealth.biz
Spam,Email,paypal.security.center.243@account-limited.net
Ham,Email,user631@example.com
Ham,Email,user2733@example.com
Ham,URL,https://www.example.com/page2215
Ham,Email,user2337@example.com
Ham,URL,https://www.example.com/page1051
Spam,Email,job.offer.urgent.52@career-opportunities.net
Spam,Email,lottery.winner.notification.39@lucky-draw.org
Spam,Email,dating.match.for.you.82@find-love.club
Ham,Email,user2704@example.com
Spam,Email,youve.won.a.gift.56@claim-reward.club
Ham,URL,https://www.example.com/page2031
Ham,Email,user2222@example.com
Ham,URL,https://www.example.com/page266
Ham,URL,https://www.example.com/page534
Ham,Email,user2472@example.com
Spam,Email,confirm.your.details.58@verify-account.support
Ham,URL,https://www.example.com/page1331
Ham,Email,user1292@example.com
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=93
Spam,URL,http://secure-billing.co/invoice-payment-due?id=85
Ham,URL,https://www.example.com/page517
Ham,URL,https://www.example.com/page374
Spam,Email,invoice.payment.due.197@secure-billing.co
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=231
Ham,URL,https://www.example.com/page2432
Spam,URL,http://limited-time.biz/free-money-offer?id=36
Ham,URL,https://www.example.com/page1824
Spam,Email,unauthorized.access.55@security-team.net
Spam,Email,confirm.your.details.271@verify-account.support
Spam,Email,amazon.order.issue.44@order-processing.online
Ham,Email,user714@example.com
Ham,Email,user49@example.com
Ham,URL,https://www.example.com/page2098
Ham,Email,user1547@example.com
Spam,Email,prize.winner.now.9@get-your-cash.net
Ham,Email,user2165@example.com
Ham,Email,user111@example.com
Ham,Email,user953@example.com
Spam,URL,http://system-scan.info/virus-detected?id=142
Ham,Email,user1538@example.com
Spam,URL,http://suspiciousdomain.com/urgent-notice?id=201
Ham,URL,https://www.example.com/page2176
Spam,Email,urgent.notice.123.211@suspiciousdomain.com
Ham,Email,user1115@example.com
